datetime,crop_id,soil_type,seedling_stage,moi,temp,humidity,result
2023-08-08 16:00:00,Wheat,Sandy Soil,Harvest,3,16,88.0,0
2023-08-08 17:00:00,Wheat,Sandy Soil,Harvest,4,15,89.0,0
2023-08-08 18:00:00,Wheat,Sandy Soil,Harvest,5,14,90.0,0
2023-08-08 19:00:00,Wheat,Sandy Soil,Harvest,6,13,91.0,0
2023-08-08 20:00:00,Wheat,Sandy Soil,Harvest,7,24,80.0,0
2023-08-08 21:00:00,Wheat,Sandy Soil,Harvest,8,23,81.0,0
2023-08-08 22:00:00,Wheat,Sandy Soil,Harvest,9,22,82.0,0
2023-08-08 23:00:00,Wheat,Sandy Soil,Harvest,10,21,83.0,0
2023-08-09 00:00:00,Wheat,Sandy Soil,Harvest,11,20,84.0,0
2023-08-09 01:00:00,Wheat,Sandy Soil,Harvest,12,19,85.0,0
2023-08-09 02:00:00,Wheat,Sandy Soil,Harvest,13,18,86.0,0
2023-08-09 03:00:00,Wheat,Sandy Soil,Harvest,14,17,87.0,0
2023-08-09 04:00:00,Wheat,Sandy Soil,Harvest,15,16,88.0,0
2023-08-09 05:00:00,Wheat,Sandy Soil,Harvest,16,15,89.0,0
2023-08-09 06:00:00,Wheat,Sandy Soil,Harvest,17,14,90.0,0
2023-08-09 07:00:00,Wheat,Sandy Soil,Harvest,18,13,91.0,0
2023-08-09 08:00:00,Wheat,Sandy Soil,Harvest,19,24,80.0,0
2023-08-09 09:00:00,Wheat,Sandy Soil,Harvest,20,23,81.0,0
2023-08-09 10:00:00,Wheat,Sandy Soil,Harvest,21,22,82.0,0
2023-08-09 11:00:00,Wheat,Sandy Soil,Harvest,22,21,83.0,0
2023-08-09 12:00:00,Wheat,Sandy Soil,Harvest,23,20,84.0,0
2023-08-09 13:00:00,Wheat,Sandy Soil,Harvest,24,19,85.0,0
2023-08-09 14:00:00,Wheat,Sandy Soil,Harvest,25,18,86.0,0
2023-08-09 15:00:00,Wheat,Sandy Soil,Harvest,26,17,87.0,0
2023-08-09 16:00:00,Wheat,Sandy Soil,Harvest,27,16,88.0,0
2023-08-09 17:00:00,Wheat,Sandy Soil,Harvest,28,15,89.0,0
2023-08-09 18:00:00,Wheat,Sandy Soil,Harvest,29,14,90.0,0
2023-08-09 19:00:00,Wheat,Sandy Soil,Harvest,30,13,91.0,0
2023-08-09 20:00:00,Wheat,Sandy Soil,Harvest,31,24,80.0,0
2023-08-09 21:00:00,Wheat,Sandy Soil,Harvest,32,23,81.0,0
2023-08-09 22:00:00,Wheat,Sandy Soil,Harvest,33,22,82.0,0
2023-08-09 23:00:00,Wheat,Sandy Soil,Harvest,34,21,83.0,0
2023-08-10 00:00:00,Wheat,Sandy Soil,Harvest,35,20,84.0,0
2023-08-10 01:00:00,Wheat,Sandy Soil,Harvest,36,19,85.0,0
2023-08-10 02:00:00,Wheat,Sandy Soil,Harvest,37,18,86.0,0
2023-08-10 03:00:00,Wheat,Sandy Soil,Harvest,38,17,87.0,0
2023-08-10 04:00:00,Wheat,Sandy Soil,Harvest,39,16,88.0,0
2023-08-10 05:00:00,Wheat,Sandy Soil,Harvest,40,15,89.0,0
2023-08-10 06:00:00,Wheat,Sandy Soil,Harvest,41,14,90.0,0
2023-08-10 07:00:00,Wheat,Sandy Soil,Harvest,42,24,80.0,0
2023-08-10 08:00:00,Wheat,Sandy Soil,Harvest,43,23,81.0,0
2023-08-10 09:00:00,Wheat,Sandy Soil,Harvest,44,22,82.0,0
2023-08-10 10:00:00,Wheat,Sandy Soil,Harvest,45,21,83.0,0
2023-08-10 11:00:00,Wheat,Sandy Soil,Harvest,46,20,84.0,0
2023-08-10 12:00:00,Wheat,Sandy Soil,Harvest,47,19,85.0,0
2023-08-10 13:00:00,Wheat,Sandy Soil,Harvest,48,18,86.0,0
2023-08-10 14:00:00,Wheat,Sandy Soil,Harvest,49,17,87.0,0
2023-08-10 15:00:00,Wheat,Sandy Soil,Harvest,50,16,88.0,0
2023-08-10 16:00:00,Wheat,Sandy Soil,Harvest,51,15,89.0,0
2023-08-10 17:00:00,Wheat,Sandy Soil,Harvest,52,14,90.0,0
2023-08-10 18:00:00,Wheat,Sandy Soil,Harvest,53,13,91.0,0
2023-08-10 19:00:00,Wheat,Sandy Soil,Harvest,54,24,80.0,0
2023-08-10 20:00:00,Wheat,Sandy Soil,Harvest,55,23,81.0,0
2023-08-10 21:00:00,Wheat,Sandy Soil,Harvest,56,22,82.0,0
2023-08-10 22:00:00,Wheat,Sandy Soil,Harvest,57,21,83.0,0
2023-08-10 23:00:00,Wheat,Sandy Soil,Harvest,58,20,84.0,0
2023-08-11 00:00:00,Wheat,Sandy Soil,Harvest,59,19,85.0,0
2023-08-11 01:00:00,Wheat,Red Soil,Germination,1,18,86.0,0
2023-08-11 02:00:00,Wheat,Red Soil,Germination,2,17,87.0,0
2023-08-11 03:00:00,Wheat,Red Soil,Germination,3,16,88.0,0
2023-08-11 04:00:00,Wheat,Red Soil,Germination,4,15,89.0,0
2023-08-11 05:00:00,Wheat,Red Soil,Germination,5,14,90.0,0
2023-08-11 06:00:00,Wheat,Red Soil,Germination,6,13,91.0,0
2023-08-11 07:00:00,Wheat,Red Soil,Germination,7,24,80.0,0
2023-08-11 08:00:00,Wheat,Red Soil,Germination,8,23,81.0,0
2023-08-11 09:00:00,Wheat,Red Soil,Germination,9,22,82.0,0
2023-08-11 10:00:00,Wheat,Red Soil,Germination,10,21,83.0,0
2023-08-11 11:00:00,Wheat,Red Soil,Germination,11,20,84.0,0
2023-08-11 12:00:00,Wheat,Red Soil,Germination,12,19,85.0,0
2023-08-11 13:00:00,Wheat,Red Soil,Germination,13,18,86.0,0
2023-08-11 14:00:00,Wheat,Red Soil,Germination,14,17,87.0,0
2023-08-11 15:00:00,Wheat,Red Soil,Germination,15,16,88.0,0
2023-08-11 16:00:00,Wheat,Red Soil,Germination,16,15,89.0,0
2023-08-11 17:00:00,Wheat,Red Soil,Germination,17,14,90.0,0
2023-08-11 18:00:00,Wheat,Red Soil,Germination,18,13,91.0,0
2023-08-11 19:00:00,Wheat,Red Soil,Germination,19,24,80.0,0
2023-08-11 20:00:00,Wheat,Red Soil,Germination,20,23,81.0,0
2023-08-11 21:00:00,Wheat,Red Soil,Germination,21,22,82.0,0
2023-08-11 22:00:00,Wheat,Red Soil,Germination,22,21,83.0,0
2023-08-11 23:00:00,Wheat,Red Soil,Germination,23,20,84.0,0
2023-08-12 00:00:00,Wheat,Red Soil,Germination,24,19,85.0,0
2023-08-12 01:00:00,Wheat,Red Soil,Germination,25,18,86.0,0
2023-08-12 02:00:00,Wheat,Red Soil,Germination,26,17,87.0,0
2023-08-12 03:00:00,Wheat,Red Soil,Germination,27,16,88.0,0
2023-08-12 04:00:00,Wheat,Red Soil,Germination,28,15,89.0,0
2023-08-12 05:00:00,Wheat,Red Soil,Germination,29,14,90.0,0
2023-08-12 06:00:00,Wheat,Red Soil,Seedling Stage,1,24,80.0,0
2023-08-12 07:00:00,Wheat,Red Soil,Seedling Stage,2,23,81.0,0
2023-08-12 08:00:00,Wheat,Red Soil,Seedling Stage,3,22,82.0,0
2023-08-12 09:00:00,Wheat,Red Soil,Seedling Stage,4,21,83.0,0
2023-08-12 10:00:00,Wheat,Red Soil,Seedling Stage,5,20,84.0,0
2023-08-12 11:00:00,Wheat,Red Soil,Seedling Stage,6,19,85.0,0
2023-08-12 12:00:00,Wheat,Red Soil,Seedling Stage,7,18,86.0,0
2023-08-12 13:00:00,Wheat,Red Soil,Seedling Stage,8,17,87.0,0
2023-08-12 14:00:00,Wheat,Red Soil,Seedling Stage,9,16,88.0,0
2023-08-12 15:00:00,Wheat,Red Soil,Seedling Stage,10,15,89.0,0
2023-08-12 16:00:00,Wheat,Red Soil,Seedling Stage,11,14,90.0,0
2023-08-12 17:00:00,Wheat,Red Soil,Seedling Stage,12,13,91.0,0
2023-08-12 18:00:00,Wheat,Red Soil,Seedling Stage,13,24,80.0,0
2023-08-12 19:00:00,Wheat,Red Soil,Seedling Stage,14,23,81.0,0
2023-08-12 20:00:00,Wheat,Red Soil,Seedling Stage,15,22,82.0,0
2023-08-12 21:00:00,Wheat,Red Soil,Seedling Stage,16,21,83.0,0
2023-08-12 22:00:00,Wheat,Red Soil,Seedling Stage,17,20,84.0,0
2023-08-12 23:00:00,Wheat,Red Soil,Seedling Stage,18,19,85.0,0
2023-08-13 00:00:00,Wheat,Red Soil,Seedling Stage,19,18,86.0,0
2023-08-13 01:00:00,Wheat,Red Soil,Seedling Stage,20,17,87.0,0
2023-08-13 02:00:00,Wheat,Red Soil,Seedling Stage,21,16,88.0,0
2023-08-13 03:00:00,Wheat,Red Soil,Seedling Stage,22,15,89.0,0
2023-08-13 04:00:00,Wheat,Red Soil,Seedling Stage,23,14,90.0,0
2023-08-13 05:00:00,Wheat,Red Soil,Seedling Stage,24,13,91.0,0
2023-08-13 06:00:00,Wheat,Red Soil,Seedling Stage,25,24,80.0,0
2023-08-13 07:00:00,Wheat,Red Soil,Seedling Stage,26,23,81.0,0
2023-08-13 08:00:00,Wheat,Red Soil,Seedling Stage,27,22,82.0,0
2023-08-13 09:00:00,Wheat,Red Soil,Seedling Stage,28,21,83.0,0
2023-08-13 10:00:00,Wheat,Red Soil,Seedling Stage,29,20,84.0,0
2023-08-13 11:00:00,Wheat,Red Soil,Seedling Stage,30,19,85.0,0
2023-08-13 12:00:00,Wheat,Red Soil,Seedling Stage,31,18,86.0,0
2023-08-13 13:00:00,Wheat,Red Soil,Seedling Stage,32,17,87.0,0
2023-08-13 14:00:00,Wheat,Red Soil,Seedling Stage,33,16,88.0,0
2023-08-13 15:00:00,Wheat,Red Soil,Seedling Stage,34,15,89.0,0
2023-08-13 16:00:00,Wheat,Red Soil,Seedling Stage,35,14,90.0,0
2023-08-13 17:00:00,Wheat,Red Soil,Seedling Stage,36,13,91.0,0
2023-08-13 18:00:00,Wheat,Red Soil,Seedling Stage,37,24,80.0,0
2023-08-13 19:00:00,Wheat,Red Soil,Seedling Stage,38,23,81.0,0
2023-08-13 20:00:00,Wheat,Red Soil,Seedling Stage,39,22,82.0,0
2023-08-13 21:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,1,24,80.0,0
2023-08-13 22:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,2,23,81.0,0
2023-08-13 23:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,3,22,82.0,0
2023-08-14 00:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,4,21,83.0,0
2023-08-14 01:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,5,20,84.0,0
2023-08-14 02:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,6,19,85.0,0
2023-08-14 03:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,7,18,86.0,0
2023-08-14 04:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,8,17,87.0,0
2023-08-14 05:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,9,16,88.0,0
2023-08-14 06:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,10,15,89.0,0
2023-08-14 07:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,11,14,90.0,0
2023-08-14 08:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,12,13,91.0,0
2023-08-14 09:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,13,24,80.0,0
2023-08-14 10:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,14,23,81.0,0
2023-08-14 11:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,15,22,82.0,0
2023-08-14 12:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,16,21,83.0,0
2023-08-14 13:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,17,20,84.0,0
2023-08-14 14:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,18,19,85.0,0
2023-08-14 15:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,19,18,86.0,0
2023-08-14 16:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,20,17,87.0,0
2023-08-14 17:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,21,16,88.0,0
2023-08-14 18:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,22,15,89.0,0
2023-08-14 19:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,23,14,90.0,0
2023-08-14 20:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,24,13,91.0,0
2023-08-14 21:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,25,24,80.0,0
2023-08-14 22:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,26,23,81.0,0
2023-08-14 23:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,27,22,82.0,0
2023-08-15 00:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,28,21,83.0,0
2023-08-15 01:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,29,20,84.0,0
2023-08-15 02:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,30,19,85.0,0
2023-08-15 03:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,31,18,86.0,0
2023-08-15 04:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,32,17,87.0,0
2023-08-15 05:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,33,16,88.0,0
2023-08-15 06:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,34,15,89.0,0
2023-08-15 07:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,35,14,90.0,0
2023-08-15 08:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,36,13,91.0,0
2023-08-15 09:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,37,24,80.0,0
2023-08-15 10:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,38,23,81.0,0
2023-08-15 11:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,39,22,82.0,0
2023-08-15 12:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,40,21,83.0,0
2023-08-15 13:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,41,20,84.0,0
2023-08-15 14:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,42,19,85.0,0
2023-08-15 15:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,43,18,86.0,0
2023-08-15 16:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,44,17,87.0,0
2023-08-15 17:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,45,16,88.0,0
2023-08-15 18:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,46,15,89.0,0
2023-08-15 19:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,47,14,90.0,0
2023-08-15 20:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,48,13,91.0,0
2023-08-15 21:00:00,Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,49,24,80.0,0
2023-08-15 22:00:00,Wheat,Red Soil,Flowering,1,24,80.0,0
2023-08-15 23:00:00,Wheat,Red Soil,Flowering,2,23,81.0,0
2023-08-16 00:00:00,Wheat,Red Soil,Flowering,3,22,82.0,0
2023-08-16 01:00:00,Wheat,Red Soil,Flowering,4,21,83.0,0
2023-08-16 02:00:00,Wheat,Red Soil,Flowering,5,20,84.0,0
2023-08-16 03:00:00,Wheat,Red Soil,Flowering,6,19,85.0,0
2023-08-16 04:00:00,Wheat,Red Soil,Flowering,7,18,86.0,0
2023-08-16 05:00:00,Wheat,Red Soil,Flowering,8,17,87.0,0
2023-08-16 06:00:00,Wheat,Red Soil,Flowering,9,16,88.0,0
2023-08-16 07:00:00,Wheat,Red Soil,Flowering,10,15,89.0,0
2023-08-16 08:00:00,Wheat,Red Soil,Flowering,11,14,90.0,0
2023-08-16 09:00:00,Wheat,Red Soil,Flowering,12,13,91.0,0
2023-08-16 10:00:00,Wheat,Red Soil,Flowering,13,24,80.0,0
2023-08-16 11:00:00,Wheat,Red Soil,Flowering,14,23,81.0,0
2023-08-16 12:00:00,Wheat,Red Soil,Flowering,15,22,82.0,0
2023-08-16 13:00:00,Wheat,Red Soil,Flowering,16,21,83.0,0
2023-08-16 14:00:00,Wheat,Red Soil,Flowering,17,20,84.0,0
2023-08-16 15:00:00,Wheat,Red Soil,Flowering,18,19,85.0,0
2023-08-16 16:00:00,Wheat,Red Soil,Flowering,19,18,86.0,0
2023-08-16 17:00:00,Wheat,Red Soil,Flowering,20,17,87.0,0
2023-08-16 18:00:00,Wheat,Red Soil,Flowering,21,16,88.0,0
2023-08-16 19:00:00,Wheat,Red Soil,Flowering,22,15,89.0,0
2023-08-16 20:00:00,Wheat,Red Soil,Flowering,23,14,90.0,0
2023-08-16 21:00:00,Wheat,Red Soil,Flowering,24,13,91.0,0
2023-08-16 22:00:00,Wheat,Red Soil,Flowering,25,24,80.0,0
2023-08-16 23:00:00,Wheat,Red Soil,Flowering,26,23,81.0,0
2023-08-17 00:00:00,Wheat,Red Soil,Flowering,27,22,82.0,0
2023-08-17 01:00:00,Wheat,Red Soil,Flowering,28,21,83.0,0
2023-08-17 02:00:00,Wheat,Red Soil,Flowering,29,20,84.0,0
2023-08-17 03:00:00,Wheat,Red Soil,Flowering,30,19,85.0,0
2023-08-17 04:00:00,Wheat,Red Soil,Flowering,31,18,86.0,0
2023-08-17 05:00:00,Wheat,Red Soil,Flowering,32,17,87.0,0
2023-08-17 06:00:00,Wheat,Red Soil,Flowering,33,16,88.0,0
2023-08-17 07:00:00,Wheat,Red Soil,Flowering,34,15,89.0,0
2023-08-17 08:00:00,Wheat,Red Soil,Flowering,35,14,90.0,0
2023-08-17 09:00:00,Wheat,Red Soil,Flowering,36,13,91.0,0
2023-08-17 10:00:00,Wheat,Red Soil,Flowering,37,24,80.0,0
2023-08-17 11:00:00,Wheat,Red Soil,Flowering,38,23,81.0,0
2023-08-17 12:00:00,Wheat,Red Soil,Flowering,39,22,82.0,0
2023-08-17 13:00:00,Wheat,Red Soil,Flowering,40,21,83.0,0
2023-08-17 14:00:00,Wheat,Red Soil,Flowering,41,20,84.0,0
2023-08-17 15:00:00,Wheat,Red Soil,Flowering,42,19,85.0,0
2023-08-17 16:00:00,Wheat,Red Soil,Flowering,43,18,86.0,0
2023-08-17 17:00:00,Wheat,Red Soil,Flowering,44,17,87.0,0
2023-08-17 18:00:00,Wheat,Red Soil,Flowering,45,16,88.0,0
2023-08-17 19:00:00,Wheat,Red Soil,Flowering,46,15,89.0,0
2023-08-17 20:00:00,Wheat,Red Soil,Flowering,47,14,90.0,0
2023-08-17 21:00:00,Wheat,Red Soil,Flowering,48,13,91.0,0
2023-08-17 22:00:00,Wheat,Red Soil,Flowering,49,24,80.0,0
2023-08-17 23:00:00,Wheat,Red Soil,Flowering,50,23,81.0,0
2023-08-18 00:00:00,Wheat,Red Soil,Flowering,51,22,82.0,0
2023-08-18 01:00:00,Wheat,Red Soil,Flowering,52,21,83.0,0
2023-08-18 02:00:00,Wheat,Red Soil,Flowering,53,20,84.0,0
2023-08-18 03:00:00,Wheat,Red Soil,Flowering,54,19,85.0,0
2023-08-18 04:00:00,Wheat,Red Soil,Flowering,55,18,86.0,0
2023-08-18 05:00:00,Wheat,Red Soil,Flowering,56,17,87.0,0
2023-08-18 06:00:00,Wheat,Red Soil,Flowering,57,16,88.0,0
2023-08-18 07:00:00,Wheat,Red Soil,Flowering,58,15,89.0,0
2023-08-18 08:00:00,Wheat,Red Soil,Flowering,59,14,90.0,0
2023-08-18 09:00:00,Wheat,Red Soil,Pollination,1,18,86.0,0
2023-08-18 10:00:00,Wheat,Red Soil,Pollination,2,17,87.0,0
2023-08-18 11:00:00,Wheat,Red Soil,Pollination,3,16,88.0,0
2023-08-18 12:00:00,Wheat,Red Soil,Pollination,4,15,89.0,0
2023-08-18 13:00:00,Wheat,Red Soil,Pollination,5,14,90.0,0
2023-08-18 14:00:00,Wheat,Red Soil,Pollination,6,13,91.0,0
2023-08-18 15:00:00,Wheat,Red Soil,Pollination,7,24,80.0,0
2023-08-18 16:00:00,Wheat,Red Soil,Pollination,8,23,81.0,0
2023-08-18 17:00:00,Wheat,Red Soil,Pollination,9,22,82.0,0
2023-08-18 18:00:00,Wheat,Red Soil,Pollination,10,21,83.0,0
2023-08-18 19:00:00,Wheat,Red Soil,Pollination,11,20,84.0,0
2023-08-18 20:00:00,Wheat,Red Soil,Pollination,12,19,85.0,0
2023-08-18 21:00:00,Wheat,Red Soil,Pollination,13,18,86.0,0
2023-08-18 22:00:00,Wheat,Red Soil,Pollination,14,17,87.0,0
2023-08-18 23:00:00,Wheat,Red Soil,Pollination,15,16,88.0,0
2023-08-19 00:00:00,Wheat,Red Soil,Pollination,16,15,89.0,0
2023-08-19 01:00:00,Wheat,Red Soil,Pollination,17,14,90.0,0
2023-08-19 02:00:00,Wheat,Red Soil,Pollination,18,13,91.0,0
2023-08-19 03:00:00,Wheat,Red Soil,Pollination,19,24,80.0,0
2023-08-19 04:00:00,Wheat,Red Soil,Pollination,20,23,81.0,0
2023-08-19 05:00:00,Wheat,Red Soil,Pollination,21,22,82.0,0
2023-08-19 06:00:00,Wheat,Red Soil,Pollination,22,21,83.0,0
2023-08-19 07:00:00,Wheat,Red Soil,Pollination,23,20,84.0,0
2023-08-19 08:00:00,Wheat,Red Soil,Pollination,24,19,85.0,0
2023-08-19 09:00:00,Wheat,Red Soil,Pollination,25,18,86.0,0
2023-08-19 10:00:00,Wheat,Red Soil,Pollination,26,17,87.0,0
2023-08-19 11:00:00,Wheat,Red Soil,Pollination,27,16,88.0,0
2023-08-19 12:00:00,Wheat,Red Soil,Pollination,28,15,89.0,0
2023-08-19 13:00:00,Wheat,Red Soil,Pollination,29,14,90.0,0
2023-08-19 14:00:00,Wheat,Red Soil,Pollination,30,13,91.0,0
2023-08-19 15:00:00,Wheat,Red Soil,Pollination,31,24,80.0,0
2023-08-19 16:00:00,Wheat,Red Soil,Pollination,32,23,81.0,0
2023-08-19 17:00:00,Wheat,Red Soil,Pollination,33,22,82.0,0
2023-08-19 18:00:00,Wheat,Red Soil,Pollination,34,21,83.0,0
2023-08-19 19:00:00,Wheat,Red Soil,Pollination,35,20,84.0,0
2023-08-19 20:00:00,Wheat,Red Soil,Pollination,36,19,85.0,0
2023-08-19 21:00:00,Wheat,Red Soil,Pollination,37,18,86.0,0
2023-08-19 22:00:00,Wheat,Red Soil,Pollination,38,17,87.0,0
2023-08-19 23:00:00,Wheat,Red Soil,Pollination,39,16,88.0,0
2023-08-20 00:00:00,Wheat,Red Soil,Pollination,40,15,89.0,0
2023-08-20 01:00:00,Wheat,Red Soil,Pollination,41,14,90.0,0
2023-08-20 02:00:00,Wheat,Red Soil,Pollination,42,24,80.0,0
2023-08-20 03:00:00,Wheat,Red Soil,Pollination,43,23,81.0,0
2023-08-20 04:00:00,Wheat,Red Soil,Pollination,44,22,82.0,0
2023-08-20 05:00:00,Wheat,Red Soil,Pollination,45,21,83.0,0
2023-08-20 06:00:00,Wheat,Red Soil,Pollination,46,20,84.0,0
2023-08-20 07:00:00,Wheat,Red Soil,Pollination,47,19,85.0,0
2023-08-20 08:00:00,Wheat,Red Soil,Pollination,48,18,86.0,0
2023-08-20 09:00:00,Wheat,Red Soil,Pollination,49,17,87.0,0
2023-08-20 10:00:00,Wheat,Red Soil,Pollination,50,16,88.0,0
2023-08-20 11:00:00,Wheat,Red Soil,Pollination,51,15,89.0,0
2023-08-20 12:00:00,Wheat,Red Soil,Pollination,52,14,90.0,0
2023-08-20 13:00:00,Wheat,Red Soil,Pollination,53,13,91.0,0
2023-08-20 14:00:00,Wheat,Red Soil,Pollination,54,24,80.0,0
2023-08-20 15:00:00,Wheat,Red Soil,Pollination,55,23,81.0,0
2023-08-20 16:00:00,Wheat,Red Soil,Pollination,56,22,82.0,0
2023-08-20 17:00:00,Wheat,Red Soil,Pollination,57,21,83.0,0
2023-08-20 18:00:00,Wheat,Red Soil,Pollination,58,20,84.0,0
2023-08-20 19:00:00,Wheat,Red Soil,Pollination,59,19,85.0,0
2023-08-20 20:00:00,Wheat,Red Soil,Pollination,60,18,86.0,0
2023-08-20 21:00:00,Wheat,Red Soil,Pollination,61,17,87.0,0
2023-08-20 22:00:00,Wheat,Red Soil,Pollination,62,16,88.0,0
2023-08-20 23:00:00,Wheat,Red Soil,Pollination,63,15,89.0,0
2023-08-21 00:00:00,Wheat,Red Soil,Pollination,64,14,90.0,0
2023-08-21 01:00:00,Wheat,Red Soil,Pollination,65,13,91.0,0
2023-08-21 02:00:00,Wheat,Red Soil,Pollination,66,24,80.0,0
2023-08-21 03:00:00,Wheat,Red Soil,Pollination,67,23,81.0,0
2023-08-21 04:00:00,Wheat,Red Soil,Pollination,68,22,82.0,0
2023-08-21 05:00:00,Wheat,Red Soil,Pollination,69,21,83.0,0
2023-08-21 06:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,1,18,86.0,0
2023-08-21 07:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,2,17,87.0,0
2023-08-21 08:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,3,16,88.0,0
2023-08-21 09:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,4,15,89.0,0
2023-08-21 10:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,5,14,90.0,0
2023-08-21 11:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,6,13,91.0,0
2023-08-21 12:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,7,24,80.0,0
2023-08-21 13:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,8,23,81.0,0
2023-08-21 14:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,9,22,82.0,0
2023-08-21 15:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,10,21,83.0,0
2023-08-21 16:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,11,20,84.0,0
2023-08-21 17:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,12,19,85.0,0
2023-08-21 18:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,13,18,86.0,0
2023-08-21 19:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,14,17,87.0,0
2023-08-21 20:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,15,16,88.0,0
2023-08-21 21:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,16,15,89.0,0
2023-08-21 22:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,17,14,90.0,0
2023-08-21 23:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,18,13,91.0,0
2023-08-22 00:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,19,24,80.0,0
2023-08-22 01:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,20,23,81.0,0
2023-08-22 02:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,21,22,82.0,0
2023-08-22 03:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,22,21,83.0,0
2023-08-22 04:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,23,20,84.0,0
2023-08-22 05:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,24,19,85.0,0
2023-08-22 06:00:00,Wheat,Red Soil,Fruit/Grain/Bulb Formation,25,18,86.0,0
